Norway_index,z_index_index,ATC_match,best_z_index_index
791,39513,True,
791,39744,True,
791,42631,True,
791,67230,True,
791,67231,True,
791,67232,True,
791,67233,True,
791,67234,True,
791,67235,True,
791,68985,True,
791,68986,True,
791,68987,True,
795,16352,True,
797,122,True,590
797,123,True,590
797,1027,True,590
797,1028,True,590
797,1030,True,590
797,1340,True,590
797,61191,True,590
802,708,True,
802,991,True,
802,3644,True,
802,3646,True,
802,4200,True,
802,4201,True,
802,4202,True,
802,6607,True,
802,45481,True,
802,45482,True,
802,46669,True,
803,755,True,
803,1465,True,
803,1725,True,
803,1726,True,
803,5257,True,
803,8016,True,
803,8017,True,
803,8018,True,
803,8019,True,
803,8026,True,
803,8027,True,
803,8028,True,
803,8031,True,
803,8032,True,
803,8038,True,
803,8039,True,
803,8040,True,
803,8041,True,
803,8046,True,
803,11174,True,
803,12209,True,
803,12580,True,
803,16250,True,
803,22491,True,
803,47114,True,
803,71067,True,
803,71199,True,
804,755,True,58173
804,1465,True,58173
804,1725,True,58173
804,1726,True,58173
804,5257,True,58173
804,8016,True,58173
804,8017,True,58173
804,8018,True,58173
804,8019,True,58173
804,8026,True,58173
804,8027,True,58173
804,8028,True,58173
804,8031,True,58173
804,8032,True,58173
804,8038,True,58173
804,8039,True,58173
804,8040,True,58173
804,8041,True,58173
804,8046,True,58173
804,11174,True,58173
804,12209,True,58173
804,12580,True,58173
804,16250,True,58173
804,22491,True,58173
804,47114,True,58173
804,71067,True,58173
804,71199,True,58173
805,755,True,58173
805,1465,True,58173
805,1725,True,58173
805,1726,True,58173
805,5257,True,58173
805,8016,True,58173
805,8017,True,58173
805,8018,True,58173
805,8019,True,58173
805,8026,True,58173
805,8027,True,58173
805,8028,True,58173
805,8031,True,58173
805,8032,True,58173
805,8038,True,58173
805,8039,True,58173
805,8040,True,58173
805,8041,True,58173
805,8046,True,58173
805,11174,True,58173
805,12209,True,58173
805,12580,True,58173
805,16250,True,58173
805,22491,True,58173
805,47114,True,58173
805,71067,True,58173
805,71199,True,58173
806,755,True,30449
806,1465,True,30449
806,1725,True,30449
806,1726,True,30449
806,5257,True,30449
806,8016,True,30449
806,8017,True,30449
806,8018,True,30449
806,8019,True,30449
806,8026,True,30449
806,8027,True,30449
806,8028,True,30449
806,8031,True,30449
806,8032,True,30449
806,8038,True,30449
806,8039,True,30449
806,8040,True,30449
806,8041,True,30449
806,8046,True,30449
806,11174,True,30449
806,12209,True,30449
806,12580,True,30449
806,16250,True,30449
806,22491,True,30449
806,47114,True,30449
806,71067,True,30449
806,71199,True,30449
808,24370,True,
808,24542,True,
808,70891,True,
809,5147,True,55727
809,5148,True,55727
809,32165,True,55727
813,5846,True,45225
813,65148,True,45225
817,3126,True,221341
817,3880,True,221341
817,15555,True,221341
817,55647,True,221341
822,261,True,
822,9059,True,
822,9060,True,
822,9061,True,
824,5147,True,47651
824,5148,True,47651
824,32165,True,47651
829,755,True,
829,1465,True,
829,1725,True,
829,1726,True,
829,5257,True,
829,8016,True,
829,8017,True,
829,8018,True,
829,8019,True,
829,8026,True,
829,8027,True,
829,8028,True,
829,8031,True,
829,8032,True,
829,8038,True,
829,8039,True,
829,8040,True,
829,8041,True,
829,8046,True,
829,11174,True,
829,12209,True,
829,12580,True,
829,16250,True,
829,22491,True,
829,47114,True,
829,71067,True,
829,71199,True,
831,60798,True,216836
831,60808,True,216836
832,5053,True,
832,5055,True,
832,5057,True,
832,43587,True,
835,3217,True,60232
835,54578,True,60232
836,1845,True,60062
836,1846,True,60062
836,1847,True,60062
836,17821,True,60062
836,17822,True,60062
836,20807,True,60062
836,22190,True,60062
836,28032,True,60062
836,54111,True,60062
836,54112,True,60062
836,54113,True,60062
836,54114,True,60062
836,54115,True,60062
836,54116,True,60062
836,71787,True,60062
836,74363,True,60062
837,1845,True,60062
837,1846,True,60062
837,1847,True,60062
837,17821,True,60062
837,17822,True,60062
837,20807,True,60062
837,22190,True,60062
837,28032,True,60062
837,54111,True,60062
837,54112,True,60062
837,54113,True,60062
837,54114,True,60062
837,54115,True,60062
837,54116,True,60062
837,71787,True,60062
837,74363,True,60062
838,1845,True,60062
838,1846,True,60062
838,1847,True,60062
838,17821,True,60062
838,17822,True,60062
838,20807,True,60062
838,22190,True,60062
838,28032,True,60062
838,54111,True,60062
838,54112,True,60062
838,54113,True,60062
838,54114,True,60062
838,54115,True,60062
838,54116,True,60062
838,71787,True,60062
838,74363,True,60062
839,1849,True,52272
839,3098,True,52272
839,3099,True,52272
839,50795,True,52272
839,65555,True,52272
840,1849,True,52272
840,3098,True,52272
840,3099,True,52272
840,50795,True,52272
840,65555,True,52272
841,1849,True,43044
841,3098,True,43044
841,3099,True,43044
841,50795,True,43044
841,65555,True,43044
842,1849,True,43044
842,3098,True,43044
842,3099,True,43044
842,50795,True,43044
842,65555,True,43044
843,1849,True,43044
843,3098,True,43044
843,3099,True,43044
843,50795,True,43044
843,65555,True,43044
844,1849,True,43044
844,3098,True,43044
844,3099,True,43044
844,50795,True,43044
844,65555,True,43044
847,26760,True,53708
847,71994,True,53708
847,72033,True,53708
848,26760,True,53716
848,71994,True,53716
848,72033,True,53716
850,5053,True,
850,5055,True,
850,5057,True,
850,43587,True,
851,5053,True,
851,5055,True,
851,5057,True,
851,43587,True,
852,5053,True,
852,5055,True,
852,5057,True,
852,43587,True,
853,5053,True,
853,5055,True,
853,5057,True,
853,43587,True,
854,5053,True,
854,5055,True,
854,5057,True,
854,43587,True,
855,5053,True,
855,5055,True,
855,5057,True,
855,43587,True,
858,1876,True,
858,1877,True,
858,22364,True,
859,3217,True,60232
859,54578,True,60232
861,755,True,30449
861,1465,True,30449
861,1725,True,30449
861,1726,True,30449
861,5257,True,30449
861,8016,True,30449
861,8017,True,30449
861,8018,True,30449
861,8019,True,30449
861,8026,True,30449
861,8027,True,30449
861,8028,True,30449
861,8031,True,30449
861,8032,True,30449
861,8038,True,30449
861,8039,True,30449
861,8040,True,30449
861,8041,True,30449
861,8046,True,30449
861,11174,True,30449
861,12209,True,30449
861,12580,True,30449
861,16250,True,30449
861,22491,True,30449
861,47114,True,30449
861,71067,True,30449
861,71199,True,30449
863,55208,True,
864,36372,True,
868,18776,True,15024
868,27729,True,15024
868,34590,True,15024
868,46787,True,15024
868,54781,True,15024
868,55728,True,15024
868,63111,True,15024
868,65784,True,15024
868,65947,True,15024
868,72752,True,15024
870,23545,True,
870,30386,True,
870,34199,True,
870,37237,True,
870,43852,True,
870,65329,True,
873,63098,True,
875,547,True,31399
875,548,True,31399
875,717,True,31399
875,980,True,31399
875,1915,True,31399
875,1923,True,31399
875,2756,True,31399
875,5133,True,31399
875,6337,True,31399
875,12581,True,31399
875,17654,True,31399
875,31606,True,31399
875,31607,True,31399
875,66373,True,31399
875,66374,True,31399
875,67191,True,31399
876,547,True,40460
876,548,True,40460
876,717,True,40460
876,980,True,40460
876,1915,True,40460
876,1923,True,40460
876,2756,True,40460
876,5133,True,40460
876,6337,True,40460
876,12581,True,40460
876,17654,True,40460
876,31606,True,40460
876,31607,True,40460
876,66373,True,40460
876,66374,True,40460
876,67191,True,40460
877,3100,True,58963
877,18126,True,58963
