Italy_index,z_index_index,ATC_match,best_z_index_index
3449,30203,True,16322
3450,7040,True,52302
3450,11664,True,52302
3450,21341,True,52302
3450,21357,True,52302
3450,21389,True,52302
3450,21405,True,52302
3451,7040,True,52337
3451,11664,True,52337
3451,21341,True,52337
3451,21357,True,52337
3451,21389,True,52337
3451,21405,True,52337
3452,7040,True,52310
3452,11664,True,52310
3452,21341,True,52310
3452,21357,True,52310
3452,21389,True,52310
3452,21405,True,52310
3453,7040,True,52329
3453,11664,True,52329
3453,21341,True,52329
3453,21357,True,52329
3453,21389,True,52329
3453,21405,True,52329
3454,7040,True,52302
3454,11664,True,52302
3454,21341,True,52302
3454,21357,True,52302
3454,21389,True,52302
3454,21405,True,52302
3455,7040,True,52310
3455,11664,True,52310
3455,21341,True,52310
3455,21357,True,52310
3455,21389,True,52310
3455,21405,True,52310
3456,7040,True,52329
3456,11664,True,52329
3456,21341,True,52329
3456,21357,True,52329
3456,21389,True,52329
3456,21405,True,52329
3457,7040,True,84328
3457,11664,True,84328
3457,21341,True,84328
3457,21357,True,84328
3457,21389,True,84328
3457,21405,True,84328
3458,7040,True,84336
3458,11664,True,84336
3458,21341,True,84336
3458,21357,True,84336
3458,21389,True,84336
3458,21405,True,84336
3459,7040,True,52337
3459,11664,True,52337
3459,21341,True,52337
3459,21357,True,52337
3459,21389,True,52337
3459,21405,True,52337
3460,7040,True,84328
3460,11664,True,84328
3460,21341,True,84328
3460,21357,True,84328
3460,21389,True,84328
3460,21405,True,84328
3461,7040,True,84336
3461,11664,True,84336
3461,21341,True,84336
3461,21357,True,84336
3461,21389,True,84336
3461,21405,True,84336
3462,7040,True,52329
3462,11664,True,52329
3462,21341,True,52329
3462,21357,True,52329
3462,21389,True,52329
3462,21405,True,52329
3463,7040,True,52302
3463,11664,True,52302
3463,21341,True,52302
3463,21357,True,52302
3463,21389,True,52302
3463,21405,True,52302
3464,7040,True,52337
3464,11664,True,52337
3464,21341,True,52337
3464,21357,True,52337
3464,21389,True,52337
3464,21405,True,52337
3465,7040,True,52310
3465,11664,True,52310
3465,21341,True,52310
3465,21357,True,52310
3465,21389,True,52310
3465,21405,True,52310
3466,7040,True,52302
3466,11664,True,52302
3466,21341,True,52302
3466,21357,True,52302
3466,21389,True,52302
3466,21405,True,52302
3467,7040,True,52310
3467,11664,True,52310
3467,21341,True,52310
3467,21357,True,52310
3467,21389,True,52310
3467,21405,True,52310
3468,7040,True,52329
3468,11664,True,52329
3468,21341,True,52329
3468,21357,True,52329
3468,21389,True,52329
3468,21405,True,52329
3469,7040,True,84336
3469,11664,True,84336
3469,21341,True,84336
3469,21357,True,84336
3469,21389,True,84336
3469,21405,True,84336
3470,7040,True,84328
3470,11664,True,84328
3470,21341,True,84328
3470,21357,True,84328
3470,21389,True,84328
3470,21405,True,84328
3471,7040,True,52337
3471,11664,True,52337
3471,21341,True,52337
3471,21357,True,52337
3471,21389,True,52337
3471,21405,True,52337
3472,7040,True,
3472,11664,True,
3472,21341,True,
3472,21357,True,
3472,21389,True,
3472,21405,True,
3473,7040,True,
3473,11664,True,
3473,21341,True,
3473,21357,True,
3473,21389,True,
3473,21405,True,
3474,5891,True,146633
3474,21792,True,146633
3474,21793,True,146633
3474,21794,True,146633
3474,21795,True,146633
3475,5891,True,146633
3475,21792,True,146633
3475,21793,True,146633
3475,21794,True,146633
3475,21795,True,146633
3476,5891,True,146633
3476,21792,True,146633
3476,21793,True,146633
3476,21794,True,146633
3476,21795,True,146633
3477,5891,True,146633
3477,21792,True,146633
3477,21793,True,146633
3477,21794,True,146633
3477,21795,True,146633
3478,5891,True,146633
3478,21792,True,146633
3478,21793,True,146633
3478,21794,True,146633
3478,21795,True,146633
3479,5156,True,39578
3479,5157,True,39578
3480,12206,True,48712
3481,3462,True,36706
3481,3463,True,36706
3481,8801,True,36706
3482,3462,True,37435
3482,3463,True,37435
3482,8801,True,37435
3483,3462,True,36706
3483,3463,True,36706
3483,8801,True,36706
3484,3462,True,37435
3484,3463,True,37435
3484,8801,True,37435
3485,24382,True,117838
3485,58605,True,117838
3486,24382,True,117838
3486,58605,True,117838
3487,24382,True,117838
3487,58605,True,117838
3488,11171,True,105538
3488,21340,True,105538
3489,1317,True,67903
3489,2498,True,67903
3489,2611,True,67903
3489,2612,True,67903
3489,2613,True,67903
3489,2640,True,67903
3489,2734,True,67903
3489,4835,True,67903
3489,5750,True,67903
3489,8335,True,67903
3489,15146,True,67903
3489,15147,True,67903
3489,15927,True,67903
3489,16303,True,67903
3489,20544,True,67903
3489,20573,True,67903
3489,23590,True,67903
3489,24390,True,67903
3489,28396,True,67903
3489,29836,True,67903
3489,30490,True,67903
3489,35924,True,67903
3489,36780,True,67903
3489,54370,True,67903
3489,73936,True,67903
3490,1317,True,67903
3490,2498,True,67903
3490,2611,True,67903
3490,2612,True,67903
3490,2613,True,67903
3490,2640,True,67903
3490,2734,True,67903
3490,4835,True,67903
3490,5750,True,67903
3490,8335,True,67903
3490,15146,True,67903
3490,15147,True,67903
3490,15927,True,67903
3490,16303,True,67903
3490,20544,True,67903
3490,20573,True,67903
3490,23590,True,67903
3490,24390,True,67903
3490,28396,True,67903
3490,29836,True,67903
3490,30490,True,67903
3490,35924,True,67903
3490,36780,True,67903
3490,54370,True,67903
3490,73936,True,67903
3491,1317,True,67903
3491,2498,True,67903
3491,2611,True,67903
3491,2612,True,67903
3491,2613,True,67903
3491,2640,True,67903
3491,2734,True,67903
3491,4835,True,67903
3491,5750,True,67903
3491,8335,True,67903
3491,15146,True,67903
3491,15147,True,67903
3491,15927,True,67903
3491,16303,True,67903
3491,20544,True,67903
3491,20573,True,67903
3491,23590,True,67903
3491,24390,True,67903
3491,28396,True,67903
3491,29836,True,67903
3491,30490,True,67903
3491,35924,True,67903
3491,36780,True,67903
3491,54370,True,67903
3491,73936,True,67903
3492,13817,True,198803
3492,45109,True,198803
3492,45110,True,198803
3493,13817,True,198811
3493,45109,True,198811
3493,45110,True,198811
3494,10557,True,50725
3496,1740,True,41858
3496,3188,True,41858
3496,3201,True,41858
3496,24300,True,41858
3496,52439,True,41858
3496,52440,True,41858
3496,62780,True,41858
3496,64383,True,41858
3496,64396,True,41858
3497,1740,True,41831
3497,3188,True,41831
3497,3201,True,41831
3497,24300,True,41831
3497,52439,True,41831
3497,52440,True,41831
3497,62780,True,41831
3497,64383,True,41831
3497,64396,True,41831
3498,1740,True,41831
3498,3188,True,41831
3498,3201,True,41831
3498,24300,True,41831
3498,52439,True,41831
3498,52440,True,41831
3498,62780,True,41831
3498,64383,True,41831
3498,64396,True,41831
3499,4789,True,76848
3499,4790,True,76848
3499,6040,True,76848
3499,6041,True,76848
3499,28741,True,76848
3500,4789,True,
3500,4790,True,
3500,6040,True,
3500,6041,True,
3500,28741,True,
3501,4789,True,76821
3501,4790,True,76821
3501,6040,True,76821
3501,6041,True,76821
3501,28741,True,76821
3502,20210,True,102881
3502,20231,True,102881
3503,20210,True,102903
3503,20231,True,102903
3504,3145,True,102571
3504,3146,True,102571
3504,54621,True,102571
3506,14528,True,94110
3506,14536,True,94110
3506,25465,True,94110
3507,14528,True,94102
3507,14536,True,94102
3507,25465,True,94102
3508,259,True,130192
3508,260,True,130192
3508,265,True,130192
3508,278,True,130192
3508,520,True,130192
3508,527,True,130192
3508,612,True,130192
3508,995,True,130192
3508,1720,True,130192
3508,3424,True,130192
3508,3425,True,130192
3508,3887,True,130192
3508,11473,True,130192
3508,11474,True,130192
3508,11475,True,130192
3508,29720,True,130192
3508,29850,True,130192
3508,29851,True,130192
3508,29852,True,130192
3508,29853,True,130192
3508,29854,True,130192
3508,29855,True,130192
3508,29856,True,130192
3508,29857,True,130192
3508,29858,True,130192
3508,29859,True,130192
3508,29860,True,130192
3508,34218,True,130192
3508,45888,True,130192
3508,48084,True,130192
3508,49517,True,130192
3509,7323,True,27340
3509,7324,True,27340
3509,24262,True,27340
3509,26022,True,27340
3509,26353,True,27340
3509,29134,True,27340
3509,29135,True,27340
3509,36383,True,27340
3509,38619,True,27340
3509,39331,True,27340
3509,39332,True,27340
3509,39333,True,27340
3509,39334,True,27340
3509,39697,True,27340
3509,39699,True,27340
3509,42325,True,27340
3509,42326,True,27340
3509,54036,True,27340
3509,54037,True,27340
3509,54039,True,27340
3509,54591,True,27340
3509,55320,True,27340
3509,55321,True,27340
3509,55322,True,27340
3509,56972,True,27340
3509,62388,True,27340
3509,63009,True,27340
3509,64746,True,27340
3509,65038,True,27340
3509,65509,True,27340
3509,65556,True,27340
3509,68330,True,27340
3509,69160,True,27340
3509,70419,True,27340
3510,2362,True,214051
3510,6432,True,214051
3510,6433,True,214051
3510,9274,True,214051
3510,30590,True,214051
3510,30591,True,214051
3511,2362,True,214078
3511,6432,True,214078
3511,6433,True,214078
3511,9274,True,214078
3511,30590,True,214078
3511,30591,True,214078
3512,540,True,26298
3512,5853,True,26298
3518,23036,True,
3518,51565,True,
3519,23036,True,
3519,51565,True,
3520,1311,True,98248
3520,1312,True,98248
3520,3141,True,98248
3520,3177,True,98248
3520,6193,True,98248
3520,8467,True,98248
3520,17591,True,98248
3520,46913,True,98248
3520,58294,True,98248
3520,58295,True,98248
3520,60200,True,98248
3520,65533,True,98248
3520,67854,True,98248
3521,349,True,
3521,37240,True,
3521,47854,True,
3521,50865,True,
3522,1311,True,
3522,1312,True,
3522,3141,True,
3522,3177,True,
3522,6193,True,
3522,8467,True,
3522,17591,True,
3522,46913,True,
3522,58294,True,
3522,58295,True,
3522,60200,True,
3522,65533,True,
3522,67854,True,
3523,1311,True,
3523,1312,True,
3523,3141,True,
3523,3177,True,
3523,6193,True,
3523,8467,True,
3523,17591,True,
3523,46913,True,
3523,58294,True,
3523,58295,True,
3523,60200,True,
3523,65533,True,
3523,67854,True,
3524,1311,True,59986
3524,1312,True,59986
3524,3141,True,59986
3524,3177,True,59986
3524,6193,True,59986
3524,8467,True,59986
3524,17591,True,59986
3524,46913,True,59986
3524,58294,True,59986
3524,58295,True,59986
3524,60200,True,59986
3524,65533,True,59986
3524,67854,True,59986
3525,906,True,
3526,906,True,1503
3527,1839,True,60534
3527,1840,True,60534
3527,3365,True,60534
3527,3717,True,60534
3528,28737,True,
3528,28738,True,
3529,1341,True,
3529,13319,True,
3532,3178,True,43990
3532,3179,True,43990
3532,3180,True,43990
3532,3651,True,43990
3532,3652,True,43990
3532,11452,True,43990
3532,11726,True,43990
3532,16304,True,43990
3532,68006,True,43990
3533,3178,True,43982
3533,3179,True,43982
3533,3180,True,43982
3533,3651,True,43982
3533,3652,True,43982
3533,11452,True,43982
3533,11726,True,43982
3533,16304,True,43982
3533,68006,True,43982
3534,3178,True,45764
3534,3179,True,45764
3534,3180,True,45764
3534,3651,True,45764
3534,3652,True,45764
3534,11452,True,45764
3534,11726,True,45764
3534,16304,True,45764
3534,68006,True,45764
3537,1479,True,98612
3537,1480,True,98612
3537,1481,True,98612
3537,17558,True,98612
3537,17559,True,98612
3537,18544,True,98612
3538,1479,True,98620
3538,1480,True,98620
3538,1481,True,98620
3538,17558,True,98620
3538,17559,True,98620
3538,18544,True,98620
3539,1479,True,98604
3539,1480,True,98604
3539,1481,True,98604
3539,17558,True,98604
3539,17559,True,98604
3539,18544,True,98604
3540,1479,True,98620
3540,1480,True,98620
3540,1481,True,98620
3540,17558,True,98620
3540,17559,True,98620
3540,18544,True,98620
3541,12597,True,22195
3541,12598,True,22195
3541,12599,True,22195
3541,24764,True,22195
3541,26021,True,22195
3541,39340,True,22195
3541,39341,True,22195
3541,39342,True,22195
3541,39343,True,22195
3541,39344,True,22195
3541,47365,True,22195
3541,47367,True,22195
3541,47375,True,22195
3541,47376,True,22195
3541,47377,True,22195
3541,47378,True,22195
3541,47379,True,22195
3541,48525,True,22195
3541,48526,True,22195
3541,48528,True,22195
3541,48529,True,22195
3541,48530,True,22195
3541,49233,True,22195
3541,49603,True,22195
3541,52126,True,22195
3541,54018,True,22195
3541,54027,True,22195
3541,54028,True,22195
3541,54029,True,22195
3541,55318,True,22195
3541,57676,True,22195
3541,57677,True,22195
3541,57678,True,22195
3541,60177,True,22195
3541,60178,True,22195
3541,60183,True,22195
3541,63007,True,22195
3541,63070,True,22195
3541,63585,True,22195
3541,64435,True,22195
3541,65485,True,22195
3541,65510,True,22195
3541,65511,True,22195
3541,66872,True,22195
3541,67208,True,22195
3541,68329,True,22195
3541,68494,True,22195
3541,68495,True,22195
3541,69956,True,22195
3541,71085,True,22195
3541,72997,True,22195
3542,25851,True,122807
3542,25853,True,122807
3542,25855,True,122807
3543,25851,True,122793
3543,25853,True,122793
3543,25855,True,122793
3544,25467,True,107654
3544,26196,True,107654
3544,26204,True,107654
3545,25467,True,107662
3545,26196,True,107662
3545,26204,True,107662
3546,3735,True,67377
3546,3736,True,67377
3546,13833,True,67377
3546,65456,True,67377
3546,65945,True,67377
3547,3735,True,67369
3547,3736,True,67369
3547,13833,True,67369
3547,65456,True,67369
3547,65945,True,67369
3548,3431,True,
3548,25009,True,
3549,708,True,50431
3549,991,True,50431
3549,3644,True,50431
3549,3646,True,50431
3549,4200,True,50431
3549,4201,True,50431
3549,4202,True,50431
3549,6607,True,50431
3549,45481,True,50431
3549,45482,True,50431
3549,46669,True,50431
3550,708,True,40967
3550,991,True,40967
3550,3644,True,40967
3550,3646,True,40967
3550,4200,True,40967
3550,4201,True,40967
3550,4202,True,40967
3550,6607,True,40967
3550,45481,True,40967
3550,45482,True,40967
3550,46669,True,40967
3551,708,True,35203
3551,991,True,35203
3551,3644,True,35203
3551,3646,True,35203
3551,4200,True,35203
3551,4201,True,35203
3551,4202,True,35203
3551,6607,True,35203
3551,45481,True,35203
3551,45482,True,35203
3551,46669,True,35203
3552,18776,True,7668
3552,27729,True,7668
3552,34590,True,7668
3552,46787,True,7668
3552,54781,True,7668
3552,55728,True,7668
3552,63111,True,7668
3552,65784,True,7668
3552,65947,True,7668
3552,72752,True,7668
3553,18776,True,3476
3553,27729,True,3476
3553,34590,True,3476
3553,46787,True,3476
3553,54781,True,3476
3553,55728,True,3476
3553,63111,True,3476
3553,65784,True,3476
3553,65947,True,3476
3553,72752,True,3476
3557,3431,True,206431
3557,25009,True,206431
3558,888,True,
3558,22451,True,
3558,22460,True,
3558,22619,True,
3558,22669,True,
3558,22754,True,
3558,22861,True,
3558,22864,True,
3558,23411,True,
3559,3363,True,212253
3559,6542,True,212253
3559,6635,True,212253
3559,6722,True,212253
3559,11257,True,212253
3559,17444,True,212253
3559,22117,True,212253
3559,26674,True,212253
3559,28767,True,212253
3559,30595,True,212253
3559,35530,True,212253
3559,44021,True,212253
3559,49654,True,212253
3559,51759,True,212253
3559,64517,True,212253
3559,72725,True,212253
3560,3363,True,212253
3560,6542,True,212253
3560,6635,True,212253
3560,6722,True,212253
3560,11257,True,212253
3560,17444,True,212253
3560,22117,True,212253
3560,26674,True,212253
3560,28767,True,212253
3560,30595,True,212253
3560,35530,True,212253
3560,44021,True,212253
3560,49654,True,212253
3560,51759,True,212253
3560,64517,True,212253
3560,72725,True,212253
3561,3431,True,206458
3561,25009,True,206458
3562,3431,True,206458
3562,25009,True,206458
3563,3431,True,206458
3563,25009,True,206458
3565,7304,True,82465
3565,7305,True,82465
3565,7306,True,82465
3565,7307,True,82465
3565,70728,True,82465
3565,70729,True,82465
3565,70730,True,82465
3565,70731,True,82465
3566,7304,True,82481
3566,7305,True,82481
3566,7306,True,82481
3566,7307,True,82481
3566,70728,True,82481
3566,70729,True,82481
3566,70730,True,82481
3566,70731,True,82481
3567,7304,True,82503
3567,7305,True,82503
3567,7306,True,82503
3567,7307,True,82503
3567,70728,True,82503
3567,70729,True,82503
3567,70730,True,82503
3567,70731,True,82503
3568,7304,True,82473
3568,7305,True,82473
3568,7306,True,82473
3568,7307,True,82473
3568,70728,True,82473
3568,70729,True,82473
3568,70730,True,82473
3568,70731,True,82473
3569,7304,True,82473
3569,7305,True,82473
3569,7306,True,82473
3569,7307,True,82473
3569,70728,True,82473
3569,70729,True,82473
3569,70730,True,82473
3569,70731,True,82473
3570,100,True,107085
3570,101,True,107085
3570,22181,True,107085
3570,55986,True,107085
3571,100,True,107085
3571,101,True,107085
3571,22181,True,107085
3571,55986,True,107085
3572,1709,True,48925
3572,4606,True,48925
3573,47873,True,167827
3577,47873,True,167827
3578,24458,True,119792
3578,38041,True,119792
3581,25359,True,216380
3581,45557,True,216380
3581,58297,True,216380
3582,25359,True,216380
3582,45557,True,216380
3582,58297,True,216380
3583,20012,True,
3583,20669,True,
3584,20012,True,
3584,20669,True,
3585,5063,True,136026
3587,25382,True,124168
3587,25385,True,124168
3587,51936,True,124168
3587,51937,True,124168
3588,25382,True,124141
3588,25385,True,124141
3588,51936,True,124141
3588,51937,True,124141
3589,2597,True,21865
3592,11494,True,150703
3592,11522,True,150703
3592,11550,True,150703
3592,18145,True,150703
3592,23997,True,150703
3592,39022,True,150703
3593,11494,True,116475
3593,11522,True,116475
3593,11550,True,116475
3593,18145,True,116475
3593,23997,True,116475
3593,39022,True,116475
3594,1040,True,38318
3595,6553,True,80934
3595,18134,True,80934
3595,52569,True,80934
3596,16267,True,90018
3597,257,True,1562
3597,931,True,1562
3597,42605,True,1562
3597,46266,True,1562
3597,47542,True,1562
3597,73471,True,1562
3597,73472,True,1562
3598,257,True,1562
3598,931,True,1562
3598,42605,True,1562
3598,46266,True,1562
3598,47542,True,1562
3598,73471,True,1562
3598,73472,True,1562
3599,53587,True,
3599,53596,True,
3601,463,True,24945
3601,464,True,24945
3601,465,True,24945
3601,894,True,24945
3601,1887,True,24945
3601,1888,True,24945
3601,36929,True,24945
3602,463,True,
3602,464,True,
3602,465,True,
3602,894,True,
3602,1887,True,
3602,1888,True,
3602,36929,True,
3603,463,True,24953
3603,464,True,24953
3603,465,True,24953
3603,894,True,24953
3603,1887,True,24953
3603,1888,True,24953
3603,36929,True,24953
3604,463,True,24961
3604,464,True,24961
3604,465,True,24961
3604,894,True,24961
3604,1887,True,24961
3604,1888,True,24961
3604,36929,True,24961
3605,463,True,
3605,464,True,
3605,465,True,
3605,894,True,
3605,1887,True,
3605,1888,True,
3605,36929,True,
3606,463,True,24988
3606,464,True,24988
3606,465,True,24988
3606,894,True,24988
3606,1887,True,24988
3606,1888,True,24988
3606,36929,True,24988
3607,463,True,49964
3607,464,True,49964
3607,465,True,49964
3607,894,True,49964
3607,1887,True,49964
3607,1888,True,49964
3607,36929,True,49964
3608,463,True,49956
3608,464,True,49956
3608,465,True,49956
3608,894,True,49956
3608,1887,True,49956
3608,1888,True,49956
3608,36929,True,49956
3609,463,True,
3609,464,True,
3609,465,True,
3609,894,True,
3609,1887,True,
3609,1888,True,
3609,36929,True,
3610,12488,True,
3610,12489,True,
3610,12490,True,
3610,12535,True,
3610,27385,True,
3610,52666,True,
3610,54141,True,
3611,12488,True,69671
3611,12489,True,69671
3611,12490,True,69671
3611,12535,True,69671
3611,27385,True,69671
3611,52666,True,69671
3611,54141,True,69671
3612,65333,True,223700
3615,3406,True,57576
3615,3426,True,57576
3615,4284,True,57576
3615,6354,True,57576
3615,20007,True,57576
3615,22105,True,57576
3615,22106,True,57576
3615,28270,True,57576
3615,28667,True,57576
3615,30666,True,57576
3615,33177,True,57576
3616,3406,True,80322
3616,3426,True,80322
3616,4284,True,80322
3616,6354,True,80322
3616,20007,True,80322
3616,22105,True,80322
3616,22106,True,80322
3616,28270,True,80322
3616,28667,True,80322
3616,30666,True,80322
3616,33177,True,80322
3617,1332,True,
3617,21449,True,
3618,1346,True,388
3618,1347,True,388
3618,1366,True,388
3618,1367,True,388
3618,1368,True,388
3618,1369,True,388
3618,28425,True,388
3618,52308,True,388
3618,52650,True,388
3618,56732,True,388
3618,58231,True,388
3618,58232,True,388
3618,58268,True,388
3618,68292,True,388
3618,68332,True,388
3619,1346,True,
3619,1347,True,
3619,1366,True,
3619,1367,True,
3619,1368,True,
3619,1369,True,
3619,28425,True,
3619,52308,True,
3619,52650,True,
3619,56732,True,
3619,58231,True,
3619,58232,True,
3619,58268,True,
3619,68292,True,
3619,68332,True,
3620,1346,True,
3620,1347,True,
3620,1366,True,
3620,1367,True,
3620,1368,True,
3620,1369,True,
3620,28425,True,
3620,52308,True,
3620,52650,True,
3620,56732,True,
3620,58231,True,
3620,58232,True,
3620,58268,True,
3620,68292,True,
3620,68332,True,
3621,248,True,18384
3621,515,True,18384
3621,5178,True,18384
3621,21868,True,18384
3621,21869,True,18384
3621,25271,True,18384
3621,42047,True,18384
3621,58347,True,18384
3623,28702,True,29173
3623,53624,True,29173
3623,53625,True,29173
3623,53626,True,29173
3624,28702,True,
3624,53624,True,
3624,53625,True,
3624,53626,True,
3625,28702,True,
3625,53624,True,
3625,53625,True,
3625,53626,True,
3626,28702,True,29157
3626,53624,True,29157
3626,53625,True,29157
3626,53626,True,29157
3627,28702,True,29157
3627,53624,True,29157
3627,53625,True,29157
3627,53626,True,29157
3628,248,True,
3628,515,True,
3628,5178,True,
3628,21868,True,
3628,21869,True,
3628,25271,True,
3628,42047,True,
3628,58347,True,
3629,248,True,18384
3629,515,True,18384
3629,5178,True,18384
3629,21868,True,18384
3629,21869,True,18384
3629,25271,True,18384
3629,42047,True,18384
3629,58347,True,18384
3630,248,True,
3630,515,True,
3630,5178,True,
3630,21868,True,
3630,21869,True,
3630,25271,True,
3630,42047,True,
3630,58347,True,
3631,248,True,
3631,515,True,
3631,5178,True,
3631,21868,True,
3631,21869,True,
3631,25271,True,
3631,42047,True,
3631,58347,True,
3632,248,True,
3632,515,True,
3632,5178,True,
3632,21868,True,
3632,21869,True,
3632,25271,True,
3632,42047,True,
3632,58347,True,
3633,248,True,
3633,515,True,
3633,5178,True,
3633,21868,True,
3633,21869,True,
3633,25271,True,
3633,42047,True,
3633,58347,True,
3634,248,True,77771
3634,515,True,77771
3634,5178,True,77771
3634,21868,True,77771
3634,21869,True,77771
3634,25271,True,77771
3634,42047,True,77771
3634,58347,True,77771
3635,248,True,
3635,515,True,
3635,5178,True,
3635,21868,True,
3635,21869,True,
3635,25271,True,
3635,42047,True,
3635,58347,True,
3636,248,True,
3636,515,True,
3636,5178,True,
3636,21868,True,
3636,21869,True,
3636,25271,True,
3636,42047,True,
3636,58347,True,
3637,1251,True,42080
3637,2179,True,42080
3637,32339,True,42080
3637,58493,True,42080
3638,1251,True,97047
3638,2179,True,97047
3638,32339,True,97047
3638,58493,True,97047
3639,3345,True,60429
3639,8713,True,60429
3640,129,True,
3640,19820,True,
3640,58177,True,
3641,3345,True,60429
3641,8713,True,60429
3646,1821,True,71390
3646,4175,True,71390
3646,5071,True,71390
3646,9256,True,71390
3646,9258,True,71390
3647,1821,True,50156
3647,4175,True,50156
3647,5071,True,50156
3647,9256,True,50156
3647,9258,True,50156
3648,1821,True,77097
3648,4175,True,77097
3648,5071,True,77097
3648,9256,True,77097
3648,9258,True,77097
3649,1821,True,71390
3649,4175,True,71390
3649,5071,True,71390
3649,9256,True,71390
3649,9258,True,71390
3650,1821,True,77097
3650,4175,True,77097
3650,5071,True,77097
3650,9256,True,77097
3650,9258,True,77097
3651,1821,True,50156
3651,4175,True,50156
3651,5071,True,50156
3651,9256,True,50156
3651,9258,True,50156
3652,1821,True,85979
3652,4175,True,85979
3652,5071,True,85979
3652,9256,True,85979
3652,9258,True,85979
3653,1821,True,85944
3653,4175,True,85944
3653,5071,True,85944
3653,9256,True,85944
3653,9258,True,85944
3654,1821,True,50156
3654,4175,True,50156
3654,5071,True,50156
3654,9256,True,50156
3654,9258,True,50156
3655,1821,True,85944
3655,4175,True,85944
3655,5071,True,85944
3655,9256,True,85944
3655,9258,True,85944
3656,1821,True,71390
3656,4175,True,71390
3656,5071,True,71390
3656,9256,True,71390
3656,9258,True,71390
3657,1821,True,85944
3657,4175,True,85944
3657,5071,True,85944
3657,9256,True,85944
3657,9258,True,85944
3658,1821,True,50156
3658,4175,True,50156
3658,5071,True,50156
3658,9256,True,50156
3658,9258,True,50156
3659,1821,True,85979
3659,4175,True,85979
3659,5071,True,85979
3659,9256,True,85979
3659,9258,True,85979
3660,1821,True,71390
3660,4175,True,71390
3660,5071,True,71390
3660,9256,True,71390
3660,9258,True,71390
3661,1821,True,50156
3661,4175,True,50156
3661,5071,True,50156
3661,9256,True,50156
3661,9258,True,50156
3662,1821,True,77097
3662,4175,True,77097
3662,5071,True,77097
3662,9256,True,77097
3662,9258,True,77097
3663,1821,True,85979
3663,4175,True,85979
3663,5071,True,85979
3663,9256,True,85979
3663,9258,True,85979
3664,1821,True,85944
3664,4175,True,85944
3664,5071,True,85944
3664,9256,True,85944
3664,9258,True,85944
3665,1821,True,77097
3665,4175,True,77097
3665,5071,True,77097
3665,9256,True,77097
3665,9258,True,77097
3666,1821,True,50156
3666,4175,True,50156
3666,5071,True,50156
3666,9256,True,50156
3666,9258,True,50156
3667,1821,True,85979
3667,4175,True,85979
3667,5071,True,85979
3667,9256,True,85979
3667,9258,True,85979
3668,1821,True,85944
3668,4175,True,85944
3668,5071,True,85944
3668,9256,True,85944
3668,9258,True,85944
3669,1821,True,71390
3669,4175,True,71390
3669,5071,True,71390
3669,9256,True,71390
3669,9258,True,71390
3670,3464,True,79022
3670,3465,True,79022
3670,7326,True,79022
3670,14554,True,79022
3670,18788,True,79022
3671,3464,True,79022
3671,3465,True,79022
3671,7326,True,79022
3671,14554,True,79022
3671,18788,True,79022
3672,3464,True,61220
3672,3465,True,61220
3672,7326,True,61220
3672,14554,True,61220
3672,18788,True,61220
3673,3464,True,61220
3673,3465,True,61220
3673,7326,True,61220
3673,14554,True,61220
3673,18788,True,61220
3674,3464,True,61239
3674,3465,True,61239
3674,7326,True,61239
3674,14554,True,61239
3674,18788,True,61239
3675,3464,True,79022
3675,3465,True,79022
3675,7326,True,79022
3675,14554,True,79022
3675,18788,True,79022
3676,3464,True,82821
3676,3465,True,82821
3676,7326,True,82821
3676,14554,True,82821
3676,18788,True,82821
3677,3464,True,61220
3677,3465,True,61220
3677,7326,True,61220
3677,14554,True,61220
3677,18788,True,61220
3678,3464,True,79022
3678,3465,True,79022
3678,7326,True,79022
3678,14554,True,79022
3678,18788,True,79022
3679,3464,True,61239
3679,3465,True,61239
3679,7326,True,61239
3679,14554,True,61239
3679,18788,True,61239
3680,24773,True,32662
3680,24774,True,32662
3680,26028,True,32662
3680,26029,True,32662
3680,26030,True,32662
3680,26031,True,32662
3680,39330,True,32662
3680,42078,True,32662
3680,42079,True,32662
3680,49211,True,32662
3680,49212,True,32662
3680,49213,True,32662
3680,49617,True,32662
3680,49618,True,32662
3680,49619,True,32662
3680,49621,True,32662
3680,52102,True,32662
3680,52103,True,32662
3680,52114,True,32662
3680,52122,True,32662
3680,52128,True,32662
3680,52130,True,32662
3680,52457,True,32662
3680,53129,True,32662
3680,53156,True,32662
3680,54043,True,32662
3680,54045,True,32662
3680,54046,True,32662
3680,54610,True,32662
3680,54613,True,32662
3680,54614,True,32662
3680,54947,True,32662
3680,55327,True,32662
3680,57711,True,32662
3680,58296,True,32662
3680,58309,True,32662
3680,58310,True,32662
3680,58311,True,32662
3680,58312,True,32662
3680,58313,True,32662
3680,58315,True,32662
3680,58316,True,32662
3680,58318,True,32662
3680,58319,True,32662
3680,58504,True,32662
3680,58689,True,32662
3680,58691,True,32662
3680,58987,True,32662
3680,58994,True,32662
3680,58995,True,32662
3680,58996,True,32662
3680,58997,True,32662
3680,60202,True,32662
3680,60204,True,32662
3680,60207,True,32662
3680,61008,True,32662
3680,61009,True,32662
3680,62378,True,32662
3680,62548,True,32662
3680,63020,True,32662
3680,63577,True,32662
3680,63578,True,32662
3680,64787,True,32662
3680,64788,True,32662
3680,64789,True,32662
3680,65081,True,32662
3680,65082,True,32662
3680,65083,True,32662
3680,65084,True,32662
